"Date","Price","Open","High","Low","Change %"
"Aug 03, 2020","29.341","29.325","29.438","29.260","0.01%"
"Jul 31, 2020","29.337","29.303","29.406","29.254","0.17%"
"Jul 30, 2020","29.287","29.271","29.352","29.243","0.11%"
"Jul 29, 2020","29.256","29.338","29.358","29.240","-0.23%"
"Jul 28, 2020","29.324","29.335","29.351","29.199","0.08%"
"Jul 27, 2020","29.301","29.466","29.492","29.302","-0.51%"
"Jul 24, 2020","29.451","29.443","29.520","29.406","0.08%"
"Jul 23, 2020","29.428","29.446","29.493","29.397","-0.01%"
"Jul 22, 2020","29.432","29.428","29.476","29.372","0.06%"
"Jul 21, 2020","29.414","29.446","29.522","29.385","-0.11%"
"Jul 20, 2020","29.446","29.468","29.535","29.446","-0.02%"
"Jul 17, 2020","29.453","29.465","29.535","29.373","0.00%"
"Jul 16, 2020","29.452","29.478","29.514","29.426","-0.16%"
"Jul 15, 2020","29.499","29.489","29.525","29.385","0.14%"
"Jul 14, 2020","29.458","29.447","29.540","29.358","0.08%"
"Jul 13, 2020","29.433","29.478","29.528","29.413","-0.10%"
"Jul 10, 2020","29.463","29.431","29.571","29.416","0.18%"
"Jul 09, 2020","29.411","29.439","29.482","29.350","-0.07%"
"Jul 08, 2020","29.431","29.488","29.503","29.384","-0.13%"
"Jul 07, 2020","29.468","29.392","29.505","29.344","0.31%"
"Jul 06, 2020","29.377","29.454","29.507","29.382","-0.24%"
"Jul 03, 2020","29.449","29.448","29.499","29.427","0.05%"
"Jul 02, 2020","29.434","29.468","29.500","29.418","0.00%"
"Jul 01, 2020","29.433","29.439","29.555","29.404","0.07%"
"Jun 30, 2020","29.412","29.474","29.525","29.368","-0.12%"
"Jun 29, 2020","29.448","29.537","29.610","29.402","-0.25%"
"Jun 26, 2020","29.522","29.514","29.566","29.472","0.08%"
"Jun 25, 2020","29.499","29.534","29.564","29.472","-0.06%"
"Jun 24, 2020","29.518","29.566","29.605","29.444","-0.09%"
"Jun 23, 2020","29.546","29.614","29.635","29.497","-0.16%"
"Jun 22, 2020","29.593","29.599","29.654","29.563","0.01%"
"Jun 19, 2020","29.589","29.626","29.652","29.533","-0.03%"
"Jun 18, 2020","29.597","29.621","29.676","29.545","-0.05%"
"Jun 17, 2020","29.612","29.671","29.701","29.585","-0.14%"
"Jun 16, 2020","29.654","29.650","29.733","29.553","0.08%"
"Jun 15, 2020","29.629","29.644","29.755","29.629","0.00%"
"Jun 12, 2020","29.629","29.708","29.769","29.588","-0.20%"
"Jun 11, 2020","29.689","29.611","29.717","29.518","0.34%"
"Jun 10, 2020","29.587","29.752","29.795","29.489","-0.46%"
"Jun 09, 2020","29.724","29.685","29.792","29.649","0.22%"
"Jun 08, 2020","29.659","29.728","29.800","29.651","-0.05%"
"Jun 05, 2020","29.675","29.916","29.921","29.646","-0.72%"
"Jun 04, 2020","29.890","29.905","29.959","29.858","-0.03%"
"Jun 03, 2020","29.900","29.938","29.971","29.853","-0.09%"
"Jun 02, 2020","29.926","29.921","29.986","29.851","0.14%"
"Jun 01, 2020","29.883","29.959","30.014","29.853","-0.20%"
"May 29, 2020","29.944","30.005","30.056","29.925","-0.14%"
"May 28, 2020","29.985","30.041","30.090","29.937","-0.15%"
"May 27, 2020","30.031","29.990","30.088","29.895","0.24%"
"May 26, 2020","29.960","30.064","30.083","29.938","-0.22%"
"May 25, 2020","30.025","30.083","30.115","30.009","-0.15%"
"May 22, 2020","30.069","29.945","30.134","29.884","0.49%"
"May 21, 2020","29.922","29.926","29.983","29.858","0.02%"
"May 20, 2020","29.915","29.946","30.037","29.891","-0.05%"
"May 19, 2020","29.930","29.941","29.993","29.897","-0.00%"
"May 18, 2020","29.931","29.969","30.071","29.900","-0.08%"
"May 15, 2020","29.954","29.894","29.992","29.868","0.25%"
"May 14, 2020","29.879","29.906","30.003","29.850","-0.06%"
"May 13, 2020","29.898","29.931","29.948","29.848","-0.04%"
"May 12, 2020","29.910","29.884","29.943","29.830","0.16%"
"May 11, 2020","29.861","29.855","29.954","29.806","0.05%"
"May 08, 2020","29.845","29.925","29.934","29.830","-0.13%"
"May 07, 2020","29.885","30.004","30.044","29.874","-0.37%"
"May 06, 2020","29.996","29.874","30.019","29.820","0.44%"
"May 05, 2020","29.864","29.817","29.895","29.716","0.19%"
"May 04, 2020","29.808","29.908","29.959","29.756","-0.28%"
"May 01, 2020","29.893","29.792","29.945","29.776","0.39%"
"Apr 30, 2020","29.776","29.873","29.913","29.674","-0.18%"
"Apr 29, 2020","29.829","29.975","30.004","29.828","-0.44%"
"Apr 28, 2020","29.960","30.040","30.042","29.944","-0.23%"
"Apr 27, 2020","30.030","30.094","30.120","29.972","-0.17%"
"Apr 24, 2020","30.080","30.081","30.125","30.035","0.06%"
"Apr 23, 2020","30.061","30.099","30.118","30.025","-0.07%"
"Apr 22, 2020","30.082","30.093","30.132","30.041","0.01%"
"Apr 21, 2020","30.078","30.031","30.142","30.031","0.16%"
"Apr 20, 2020","30.029","30.050","30.083","29.990","-0.02%"
"Apr 17, 2020","30.035","30.121","30.132","30.020","-0.24%"
"Apr 16, 2020","30.106","30.095","30.148","30.052","0.06%"
"Apr 15, 2020","30.087","30.057","30.131","29.955","0.16%"
"Apr 14, 2020","30.039","30.096","30.121","30.010","-0.10%"
"Apr 13, 2020","30.069","30.041","30.136","30.033","0.11%"
"Apr 10, 2020","30.036","30.078","30.101","29.984","-0.11%"
"Apr 09, 2020","30.068","30.132","30.142","30.016","-0.13%"
"Apr 08, 2020","30.107","30.095","30.152","30.002","0.06%"
"Apr 07, 2020","30.089","30.215","30.232","29.978","-0.36%"
"Apr 06, 2020","30.199","30.265","30.324","30.165","-0.12%"
"Apr 03, 2020","30.235","30.200","30.330","30.122","0.16%"
"Apr 02, 2020","30.186","30.291","30.324","30.166","-0.35%"
"Apr 01, 2020","30.292","30.286","30.376","30.222","0.08%"
"Mar 31, 2020","30.268","30.280","30.343","30.184","-0.03%"
"Mar 30, 2020","30.276","30.196","30.330","30.176","0.31%"
"Mar 27, 2020","30.181","30.219","30.279","30.100","-0.08%"
"Mar 26, 2020","30.204","30.308","30.334","30.188","-0.29%"
"Mar 25, 2020","30.293","30.166","30.333","30.124","0.44%"
"Mar 24, 2020","30.161","30.283","30.346","30.118","-0.29%"
"Mar 23, 2020","30.249","30.280","30.444","30.216","-0.05%"
"Mar 20, 2020","30.265","30.479","30.479","30.186","-0.65%"
"Mar 19, 2020","30.464","30.361","30.570","30.305","0.38%"
"Mar 18, 2020","30.350","30.248","30.455","30.149","0.52%"
"Mar 17, 2020","30.194","30.245","30.327","30.183","-0.14%"
"Mar 16, 2020","30.236","30.144","30.294","30.025","0.34%"
"Mar 13, 2020","30.135","30.182","30.329","30.007","-0.11%"
"Mar 12, 2020","30.167","30.160","30.241","30.056","0.08%"
"Mar 11, 2020","30.143","29.941","30.186","29.866","0.75%"
"Mar 10, 2020","29.918","30.015","30.066","29.840","-0.22%"
"Mar 09, 2020","29.985","29.915","30.136","29.915","0.28%"
"Mar 06, 2020","29.900","29.955","29.999","29.862","-0.15%"
"Mar 05, 2020","29.946","29.903","29.985","29.847","0.11%"
"Mar 04, 2020","29.912","29.847","30.005","29.810","0.07%"
"Mar 03, 2020","29.891","29.848","30.065","29.740","0.14%"
"Mar 02, 2020","29.850","30.137","30.184","29.847","-0.90%"
"Feb 28, 2020","30.122","30.252","30.362","30.092","-0.46%"
"Feb 27, 2020","30.261","30.274","30.382","30.158","-0.02%"
"Feb 26, 2020","30.267","30.420","30.448","30.243","-0.42%"
"Feb 25, 2020","30.396","30.442","30.476","30.310","-0.11%"
"Feb 24, 2020","30.430","30.454","30.533","30.399","0.15%"
"Feb 21, 2020","30.385","30.393","30.537","30.300","0.07%"
"Feb 20, 2020","30.363","30.177","30.476","30.105","0.69%"
"Feb 19, 2020","30.156","30.114","30.194","30.055","0.19%"
"Feb 18, 2020","30.098","30.021","30.173","30.006","0.30%"
"Feb 17, 2020","30.009","30.025","30.046","29.972","-0.05%"
"Feb 14, 2020","30.024","30.014","30.053","29.959","0.09%"
"Feb 13, 2020","29.998","30.015","30.038","29.892","0.06%"
"Feb 12, 2020","29.981","30.039","30.049","29.913","-0.14%"
"Feb 11, 2020","30.022","30.094","30.100","29.921","-0.21%"
"Feb 10, 2020","30.085","30.178","30.219","30.034","-0.28%"
"Feb 07, 2020","30.169","30.081","30.221","30.029","0.33%"
"Feb 06, 2020","30.070","30.053","30.118","29.958","0.18%"
"Feb 05, 2020","30.016","30.098","30.194","29.952","-0.23%"
"Feb 04, 2020","30.085","30.250","30.310","30.088","-0.50%"
"Feb 03, 2020","30.237","30.355","30.395","30.229","-0.36%"
"Jan 31, 2020","30.346","30.264","30.421","30.157","0.32%"
"Jan 30, 2020","30.250","30.094","30.397","30.025","0.58%"
"Jan 29, 2020","30.076","30.072","30.160","30.007","0.07%"
"Jan 28, 2020","30.056","30.156","30.202","30.058","-0.40%"
"Jan 27, 2020","30.177","30.050","30.197","30.045","0.45%"
"Jan 24, 2020","30.041","30.047","30.091","29.965","0.03%"
"Jan 23, 2020","30.031","29.995","30.097","29.928","0.16%"
"Jan 22, 2020","29.982","30.053","30.070","29.933","-0.21%"
"Jan 21, 2020","30.046","29.965","30.071","29.897","0.31%"
"Jan 20, 2020","29.954","29.965","29.992","29.911","0.02%"
"Jan 17, 2020","29.948","29.929","29.986","29.858","0.11%"
"Jan 16, 2020","29.915","29.944","29.965","29.881","0.00%"
"Jan 15, 2020","29.915","29.930","30.027","29.855","0.05%"
"Jan 14, 2020","29.901","29.895","29.978","29.838","0.10%"
"Jan 13, 2020","29.872","29.975","29.999","29.855","-0.29%"
"Jan 10, 2020","29.960","29.978","30.021","29.933","-0.03%"
"Jan 09, 2020","29.968","30.014","30.046","29.892","-0.16%"
"Jan 08, 2020","30.017","30.055","30.149","29.994","-0.07%"
"Jan 07, 2020","30.039","30.059","30.096","29.982","-0.06%"
"Jan 06, 2020","30.056","30.053","30.118","30.000","0.04%"
"Jan 03, 2020","30.044","29.999","30.126","29.958","0.19%"
"Jan 02, 2020","29.987","29.986","30.089","29.963","0.24%"
"Jan 01, 2020","29.914","29.914","29.914","29.914","0.02%"
"Dec 31, 2019","29.909","30.097","30.097","29.881","-0.59%"
"Dec 30, 2019","30.088","30.098","30.114","29.995","0.02%"
"Dec 27, 2019","30.083","30.123","30.153","30.024","-0.02%"
"Dec 26, 2019","30.088","30.075","30.164","30.023","0.08%"
"Dec 25, 2019","30.065","30.158","30.165","30.048","-0.26%"
"Dec 24, 2019","30.142","30.157","30.194","30.104","0.00%"
"Dec 23, 2019","30.141","30.126","30.212","30.092","0.10%"
"Dec 20, 2019","30.111","30.162","30.202","30.104","-0.14%"
"Dec 19, 2019","30.154","30.166","30.219","30.126","0.01%"
"Dec 18, 2019","30.151","30.160","30.223","30.120","0.02%"
"Dec 17, 2019","30.145","30.098","30.195","30.085","0.14%"
"Dec 16, 2019","30.104","30.233","30.268","30.075","-0.38%"
"Dec 13, 2019","30.218","30.228","30.316","30.140","-0.01%"
"Dec 12, 2019","30.222","30.426","30.455","30.134","-0.62%"
"Dec 11, 2019","30.411","30.461","30.503","30.395","-0.11%"
"Dec 10, 2019","30.444","30.472","30.528","30.405","-0.07%"
"Dec 09, 2019","30.464","30.436","30.528","30.434","0.14%"
"Dec 06, 2019","30.422","30.483","30.528","30.415","-0.14%"
"Dec 05, 2019","30.464","30.493","30.548","30.420","0.00%"
"Dec 04, 2019","30.464","30.521","30.573","30.440","-0.10%"
"Dec 03, 2019","30.495","30.489","30.588","30.440","0.02%"
"Dec 02, 2019","30.488","30.531","30.545","30.473","-0.09%"
"Nov 29, 2019","30.514","30.489","30.560","30.434","0.13%"
"Nov 28, 2019","30.475","30.497","30.545","30.442","-0.07%"
"Nov 27, 2019","30.495","30.511","30.563","30.461","0.00%"
"Nov 26, 2019","30.495","30.505","30.588","30.459","0.01%"
"Nov 25, 2019","30.492","30.573","30.579","30.477","-0.22%"
"Nov 22, 2019","30.558","30.530","30.594","30.448","0.16%"
"Nov 21, 2019","30.509","30.521","30.566","30.458","0.00%"
"Nov 20, 2019","30.509","30.532","30.567","30.442","-0.04%"
"Nov 19, 2019","30.520","30.511","30.560","30.443","0.07%"
"Nov 18, 2019","30.499","30.507","30.560","30.462","0.02%"
"Nov 15, 2019","30.492","30.524","30.576","30.439","-0.02%"
"Nov 14, 2019","30.499","30.534","30.593","30.463","-0.02%"
"Nov 13, 2019","30.504","30.492","30.569","30.390","0.13%"
"Nov 12, 2019","30.464","30.428","30.492","30.354","0.20%"
"Nov 11, 2019","30.403","30.396","30.472","30.378","0.07%"
"Nov 08, 2019","30.381","30.350","30.426","30.264","0.17%"
"Nov 07, 2019","30.330","30.418","30.442","30.285","-0.21%"
"Nov 06, 2019","30.395","30.412","30.431","30.322","0.00%"
"Nov 05, 2019","30.395","30.417","30.444","30.331","0.03%"
"Nov 04, 2019","30.385","30.451","30.493","30.379","-0.17%"
"Nov 01, 2019","30.436","30.493","30.543","30.433","-0.14%"
"Oct 31, 2019","30.478","30.420","30.529","30.348","0.34%"
"Oct 30, 2019","30.376","30.508","30.546","30.372","-0.38%"
"Oct 29, 2019","30.492","30.573","30.586","30.486","-0.19%"
"Oct 28, 2019","30.550","30.580","30.596","30.535","-0.04%"
"Oct 25, 2019","30.563","30.608","30.618","30.510","-0.09%"
"Oct 24, 2019","30.591","30.597","30.617","30.510","0.06%"
"Oct 23, 2019","30.574","30.592","30.653","30.492","-0.01%"
"Oct 22, 2019","30.578","30.534","30.622","30.474","0.20%"
"Oct 21, 2019","30.518","30.552","30.594","30.504","-0.06%"
"Oct 18, 2019","30.535","30.630","30.647","30.528","-0.25%"
"Oct 17, 2019","30.613","30.692","30.726","30.564","-0.22%"
"Oct 16, 2019","30.679","30.633","30.726","30.583","0.23%"
"Oct 15, 2019","30.610","30.610","30.705","30.536","0.03%"
"Oct 14, 2019","30.602","30.641","30.778","30.543","-0.08%"
"Oct 11, 2019","30.626","30.646","30.699","30.509","-0.04%"
"Oct 10, 2019","30.638","30.769","30.825","30.615","-0.37%"
"Oct 09, 2019","30.752","30.836","30.885","30.728","-0.22%"
"Oct 08, 2019","30.820","30.886","30.910","30.739","-0.21%"
"Oct 07, 2019","30.886","30.891","30.965","30.857","0.03%"
"Oct 04, 2019","30.877","30.991","31.030","30.847","-0.31%"
"Oct 03, 2019","30.974","31.046","31.087","30.945","-0.17%"
"Oct 02, 2019","31.028","31.075","31.103","30.996","-0.17%"
"Oct 01, 2019","31.082","31.054","31.126","31.004","0.14%"
"Sep 30, 2019","31.039","31.048","31.073","31.020","0.02%"
"Sep 27, 2019","31.032","31.031","31.111","30.940","0.04%"
"Sep 26, 2019","31.021","31.023","31.076","30.956","0.01%"
"Sep 25, 2019","31.019","31.051","31.109","30.975","-0.05%"
"Sep 24, 2019","31.036","30.983","31.071","30.932","0.21%"
"Sep 23, 2019","30.971","31.001","31.052","30.940","-0.04%"
"Sep 20, 2019","30.982","31.005","31.030","30.887","-0.03%"
"Sep 19, 2019","30.991","30.964","31.039","30.916","0.11%"
"Sep 18, 2019","30.956","30.949","31.017","30.855","0.10%"
"Sep 17, 2019","30.925","30.902","31.032","30.890","0.10%"
"Sep 16, 2019","30.895","30.931","31.045","30.870","-0.07%"
"Sep 13, 2019","30.916","30.923","30.965","30.810","0.03%"
"Sep 12, 2019","30.907","31.136","31.145","30.798","-0.70%"
"Sep 11, 2019","31.124","31.199","31.250","31.103","-0.20%"
"Sep 10, 2019","31.185","31.223","31.277","31.128","-0.04%"
"Sep 09, 2019","31.197","31.196","31.260","31.149","0.05%"
"Sep 06, 2019","31.181","31.269","31.291","31.145","-0.25%"
"Sep 05, 2019","31.260","31.274","31.327","31.166","0.02%"
"Sep 04, 2019","31.254","31.368","31.420","31.241","-0.33%"
"Sep 03, 2019","31.358","31.390","31.434","31.335","-0.05%"
"Sep 02, 2019","31.375","31.325","31.425","31.319","0.18%"
"Aug 30, 2019","31.318","31.323","31.407","31.229","0.04%"
"Aug 29, 2019","31.307","31.428","31.468","31.296","-0.27%"
"Aug 28, 2019","31.393","31.421","31.459","31.333","-0.03%"
"Aug 27, 2019","31.403","31.390","31.438","31.305","0.08%"
"Aug 26, 2019","31.377","31.434","31.524","31.308","-0.13%"
"Aug 23, 2019","31.419","31.378","31.460","31.265","0.18%"
"Aug 22, 2019","31.363","31.343","31.407","31.288","0.11%"
"Aug 21, 2019","31.329","31.342","31.402","31.276","0.01%"
"Aug 20, 2019","31.327","31.373","31.414","31.246","-0.12%"
"Aug 19, 2019","31.364","31.316","31.401","31.295","0.20%"
"Aug 16, 2019","31.301","31.303","31.413","31.238","0.04%"
"Aug 15, 2019","31.288","31.416","31.472","31.287","-0.35%"
"Aug 14, 2019","31.399","31.159","31.483","31.062","0.82%"
"Aug 13, 2019","31.144","31.444","31.516","31.057","-1.00%"
"Aug 12, 2019","31.459","31.381","31.497","31.333","0.29%"
"Aug 09, 2019","31.367","31.303","31.423","31.176","0.26%"
"Aug 08, 2019","31.287","31.446","31.499","31.193","-0.44%"
"Aug 07, 2019","31.426","31.471","31.563","31.422","-0.10%"
"Aug 06, 2019","31.456","31.689","31.747","31.388","-0.72%"
"Aug 05, 2019","31.684","31.466","31.741","31.427","0.74%"
"Aug 02, 2019","31.451","31.341","31.516","31.257","0.40%"
"Aug 01, 2019","31.325","31.187","31.368","31.113","0.55%"
"Jul 31, 2019","31.154","31.092","31.197","31.017","0.24%"
"Jul 30, 2019","31.078","31.097","31.116","31.020","-0.01%"
"Jul 29, 2019","31.081","31.096","31.119","31.056","-0.00%"
"Jul 26, 2019","31.082","31.090","31.122","31.016","0.03%"
"Jul 25, 2019","31.074","31.100","31.118","31.020","-0.02%"
"Jul 24, 2019","31.079","31.103","31.118","31.019","-0.02%"
"Jul 23, 2019","31.085","31.077","31.118","31.004","0.09%"
"Jul 22, 2019","31.058","31.046","31.104","31.030","0.09%"
"Jul 19, 2019","31.031","30.973","31.074","30.969","0.20%"
"Jul 18, 2019","30.969","31.069","31.163","30.972","-0.24%"
"Jul 17, 2019","31.045","31.072","31.111","31.011","-0.04%"
"Jul 16, 2019","31.056","31.058","31.094","30.989","0.06%"
"Jul 15, 2019","31.036","31.053","31.112","31.018","-0.01%"
"Jul 12, 2019","31.038","31.036","31.120","30.969","0.08%"
"Jul 11, 2019","31.013","31.050","31.114","30.993","-0.08%"
"Jul 10, 2019","31.037","31.177","31.183","31.038","-0.40%"
"Jul 09, 2019","31.161","31.197","31.212","31.149","-0.04%"
"Jul 08, 2019","31.172","31.183","31.207","31.130","0.01%"
"Jul 05, 2019","31.168","31.066","31.212","31.031","0.44%"
"Jul 04, 2019","31.033","31.088","31.128","31.032","-0.13%"
"Jul 03, 2019","31.072","30.973","31.129","30.966","0.26%"
"Jul 02, 2019","30.992","31.008","31.069","30.938","0.00%"
"Jul 01, 2019","30.992","30.973","31.061","30.933","0.11%"
"Jun 28, 2019","30.958","31.027","31.093","30.944","-0.18%"
"Jun 27, 2019","31.013","31.063","31.130","30.924","-0.01%"
"Jun 26, 2019","31.015","31.067","31.180","30.976","-0.18%"
"Jun 25, 2019","31.072","30.951","31.128","30.846","0.46%"
"Jun 24, 2019","30.930","30.959","31.090","30.939","-0.05%"
"Jun 21, 2019","30.944","30.988","31.097","30.862","-0.04%"
"Jun 20, 2019","30.955","31.199","31.201","30.897","-0.62%"
"Jun 19, 2019","31.149","31.319","31.445","31.114","-0.49%"
"Jun 18, 2019","31.303","31.510","31.538","31.303","-0.61%"
"Jun 17, 2019","31.494","31.508","31.567","31.482","-0.01%"
"Jun 14, 2019","31.498","31.478","31.535","31.466","0.11%"
"Jun 13, 2019","31.464","31.435","31.519","31.406","0.17%"
"Jun 12, 2019","31.410","31.390","31.450","31.348","0.10%"
"Jun 11, 2019","31.380","31.392","31.437","31.344","0.09%"
"Jun 10, 2019","31.353","31.369","31.478","31.359","-0.00%"
"Jun 07, 2019","31.354","31.311","31.493","31.270","0.19%"
"Jun 06, 2019","31.296","31.364","31.417","31.279","-0.18%"
"Jun 05, 2019","31.354","31.383","31.434","31.247","0.01%"
"Jun 04, 2019","31.350","31.395","31.497","31.351","-0.11%"
"Jun 03, 2019","31.385","31.537","31.598","31.365","-0.44%"
"May 31, 2019","31.524","31.575","31.663","31.518","-0.13%"
"May 30, 2019","31.565","31.574","31.663","31.549","0.06%"
"May 29, 2019","31.546","31.549","31.671","31.503","0.06%"
"May 28, 2019","31.526","31.454","31.549","31.399","0.26%"
"May 27, 2019","31.444","31.491","31.508","31.413","-0.10%"
"May 24, 2019","31.476","31.528","31.573","31.445","-0.14%"
"May 23, 2019","31.520","31.450","31.586","31.442","0.27%"
"May 22, 2019","31.434","31.453","31.557","31.368","-0.02%"
"May 21, 2019","31.439","31.404","31.529","31.364","0.14%"
"May 20, 2019","31.394","31.381","31.484","31.250","0.10%"
"May 17, 2019","31.363","31.214","31.435","31.146","0.52%"
"May 16, 2019","31.200","31.079","31.239","31.062","0.43%"
"May 15, 2019","31.067","31.164","31.177","31.056","-0.26%"
"May 14, 2019","31.148","31.127","31.224","31.046","0.15%"
"May 13, 2019","31.100","30.952","31.228","30.944","0.52%"
"May 10, 2019","30.938","31.020","31.038","30.920","-0.17%"
"May 09, 2019","30.991","30.956","31.063","30.907","0.15%"
"May 08, 2019","30.946","30.940","30.968","30.896","0.05%"
"May 07, 2019","30.930","30.920","30.967","30.882","0.06%"
"May 06, 2019","30.910","30.872","30.961","30.857","0.17%"
"May 03, 2019","30.857","30.915","30.938","30.854","-0.13%"
"May 02, 2019","30.896","30.941","30.943","30.865","-0.07%"
"May 01, 2019","30.917","30.903","30.941","30.861","0.08%"
"Apr 30, 2019","30.893","30.909","30.969","30.858","-0.02%"
"Apr 29, 2019","30.899","30.917","30.942","30.862","-0.01%"
"Apr 26, 2019","30.902","30.920","30.955","30.867","-0.03%"
"Apr 25, 2019","30.910","30.920","31.000","30.866","0.01%"
"Apr 24, 2019","30.907","30.875","30.933","30.830","0.16%"
"Apr 23, 2019","30.858","30.846","30.885","30.829","0.07%"
"Apr 22, 2019","30.837","30.821","30.869","30.796","0.10%"
"Apr 19, 2019","30.806","30.836","30.857","30.800","-0.06%"
"Apr 18, 2019","30.826","30.782","30.868","30.735","0.18%"
"Apr 17, 2019","30.772","30.859","30.895","30.771","-0.26%"
"Apr 16, 2019","30.853","30.872","30.890","30.833","-0.02%"
"Apr 15, 2019","30.860","30.845","30.885","30.816","0.10%"
"Apr 12, 2019","30.830","30.860","30.889","30.821","-0.06%"
"Apr 11, 2019","30.850","30.834","30.875","30.815","0.08%"
"Apr 10, 2019","30.824","30.829","30.867","30.813","0.02%"
"Apr 09, 2019","30.818","30.831","30.876","30.806","-0.01%"
"Apr 08, 2019","30.821","30.803","30.889","30.799","0.11%"
"Apr 05, 2019","30.788","30.823","30.864","30.785","-0.01%"
"Apr 04, 2019","30.791","30.798","30.868","30.794","0.01%"
"Apr 03, 2019","30.788","30.845","30.851","30.771","-0.15%"
"Apr 02, 2019","30.835","30.801","30.880","30.775","0.17%"
"Apr 01, 2019","30.783","30.853","30.875","30.771","-0.18%"
"Mar 29, 2019","30.838","30.867","30.886","30.805","-0.06%"
"Mar 28, 2019","30.857","30.864","30.916","30.834","-0.03%"
"Mar 27, 2019","30.866","30.857","30.907","30.821","0.09%"
"Mar 26, 2019","30.839","30.841","30.880","30.790","0.03%"
"Mar 25, 2019","30.830","30.880","30.889","30.800","-0.12%"
"Mar 22, 2019","30.866","30.805","30.890","30.782","0.22%"
"Mar 21, 2019","30.797","30.770","30.858","30.728","0.19%"
"Mar 20, 2019","30.739","30.805","30.853","30.691","-0.19%"
"Mar 19, 2019","30.799","30.787","30.847","30.759","0.11%"
"Mar 18, 2019","30.766","30.862","30.909","30.760","-0.27%"
"Mar 15, 2019","30.849","30.921","30.938","30.846","-0.22%"
"Mar 14, 2019","30.916","30.908","30.944","30.876","0.06%"
"Mar 13, 2019","30.896","30.901","30.936","30.860","0.02%"
"Mar 12, 2019","30.891","30.912","30.943","30.855","-0.02%"
"Mar 11, 2019","30.897","30.903","30.929","30.879","0.01%"
"Mar 08, 2019","30.895","30.922","30.935","30.877","-0.03%"
"Mar 07, 2019","30.905","30.848","30.940","30.823","0.25%"
"Mar 06, 2019","30.828","30.841","30.879","30.819","-0.01%"
"Mar 05, 2019","30.831","30.834","30.869","30.808","0.03%"
"Mar 04, 2019","30.823","30.851","30.858","30.785","-0.04%"
"Mar 01, 2019","30.834","30.826","30.859","30.796","0.06%"
"Feb 28, 2019","30.816","30.792","30.845","30.775","0.11%"
"Feb 27, 2019","30.782","30.767","30.833","30.737","0.08%"
"Feb 26, 2019","30.756","30.771","30.815","30.730","0.07%"
"Feb 25, 2019","30.733","30.762","30.835","30.710","-0.07%"
"Feb 23, 2019","30.756","30.756","30.756","30.756","0.03%"
"Feb 22, 2019","30.746","30.818","30.843","30.709","-0.18%"
"Feb 21, 2019","30.801","30.800","30.849","30.744","0.05%"
"Feb 20, 2019","30.785","30.800","30.848","30.762","0.03%"
"Feb 19, 2019","30.776","30.833","30.868","30.779","-0.14%"
"Feb 18, 2019","30.818","30.825","30.854","30.782","0.02%"
"Feb 15, 2019","30.812","30.835","30.884","30.806","-0.03%"
"Feb 14, 2019","30.820","30.840","30.875","30.810","-0.02%"
"Feb 13, 2019","30.825","30.809","30.872","30.778","0.11%"
"Feb 12, 2019","30.790","30.877","30.901","30.788","-0.23%"
"Feb 11, 2019","30.862","30.834","30.902","30.782","0.07%"
"Feb 08, 2019","30.841","30.824","30.854","30.783","0.11%"
"Feb 07, 2019","30.806","30.800","30.847","30.772","0.07%"
"Feb 06, 2019","30.785","30.749","30.822","30.736","0.19%"
"Feb 05, 2019","30.726","30.790","30.826","30.719","-0.16%"
"Feb 04, 2019","30.775","30.780","30.851","30.738","0.05%"
"Feb 01, 2019","30.759","30.700","30.793","30.690","0.23%"
"Jan 31, 2019","30.688","30.719","30.778","30.639","-0.08%"
"Jan 30, 2019","30.712","30.788","30.827","30.687","-0.24%"
"Jan 29, 2019","30.787","30.796","30.854","30.774","0.03%"
"Jan 28, 2019","30.779","30.723","30.810","30.706","0.23%"
"Jan 25, 2019","30.708","30.877","30.910","30.691","-0.50%"
"Jan 24, 2019","30.862","30.879","30.936","30.843","0.07%"
"Jan 23, 2019","30.841","30.893","30.936","30.840","-0.16%"
"Jan 22, 2019","30.889","30.902","30.947","30.837","0.01%"
"Jan 21, 2019","30.885","30.875","30.914","30.822","0.07%"
"Jan 18, 2019","30.864","30.851","30.880","30.809","0.13%"
"Jan 17, 2019","30.824","30.823","30.885","30.775","0.09%"
"Jan 16, 2019","30.797","30.831","30.876","30.800","-0.09%"
"Jan 15, 2019","30.826","30.861","30.881","30.792","-0.03%"
"Jan 14, 2019","30.835","30.805","30.900","30.781","0.13%"
"Jan 11, 2019","30.796","30.794","30.831","30.678","0.03%"
"Jan 10, 2019","30.787","30.787","30.837","30.719","0.01%"
"Jan 09, 2019","30.783","30.855","30.881","30.733","-0.18%"
"Jan 08, 2019","30.838","30.813","30.896","30.778","0.11%"
"Jan 07, 2019","30.805","30.795","30.851","30.732","0.06%"
"Jan 04, 2019","30.787","30.906","30.919","30.771","-0.38%"
"Jan 03, 2019","30.905","30.801","30.970","30.768","0.47%"
"Jan 02, 2019","30.760","30.535","30.815","30.493","0.74%"
"Jan 01, 2019","30.533","30.535","30.624","30.531","-0.10%"
"Dec 31, 2018","30.563","30.568","30.632","30.454","-0.01%"
"Dec 28, 2018","30.566","30.786","30.789","30.505","-0.60%"
"Dec 27, 2018","30.751","30.821","30.837","30.749","-0.07%"
"Dec 26, 2018","30.774","30.808","30.873","30.771","-0.11%"
