"Date","Price","Open","High","Low","Change %"
"Mar 13, 2020","7.0036","7.0286","7.0344","6.9752","-0.35%"
"Mar 12, 2020","7.0282","6.9605","7.0370","6.9605","0.98%"
"Mar 11, 2020","6.9599","6.9615","6.9662","6.9448","0.07%"
"Mar 10, 2020","6.9549","6.9402","6.9622","6.9292","0.15%"
"Mar 09, 2020","6.9448","6.9106","6.9556","6.9094","0.22%"
"Mar 06, 2020","6.9298","6.9429","6.9602","6.9252","-0.10%"
"Mar 05, 2020","6.9366","6.9378","6.9462","6.9316","0.18%"
"Mar 04, 2020","6.9244","6.9417","6.9517","6.9219","-0.48%"
"Mar 03, 2020","6.9579","6.9609","6.9851","6.9590","-0.02%"
"Mar 02, 2020","6.9595","6.9742","6.9772","6.9524","-0.44%"
"Feb 28, 2020","6.9906","7.0036","7.0129","6.9802","-0.19%"
"Feb 27, 2020","7.0036","7.0159","7.0225","7.0026","-0.25%"
"Feb 26, 2020","7.0214","7.0135","7.0272","7.0135","0.12%"
"Feb 25, 2020","7.0128","7.0118","7.0216","7.0086","-0.22%"
"Feb 24, 2020","7.0286","7.0405","7.0416","7.0258","0.04%"
"Feb 21, 2020","7.0255","7.0309","7.0434","7.0264","0.04%"
"Feb 20, 2020","7.0225","7.0083","7.0269","7.0035","0.36%"
"Feb 19, 2020","6.9975","7.0069","7.0138","6.9889","0.04%"
"Feb 18, 2020","6.9949","6.9847","7.0075","6.9844","0.20%"
"Feb 17, 2020","6.9806","6.9814","6.9842","6.9722","-0.08%"
"Feb 14, 2020","6.9859","6.9774","6.9884","6.9759","0.14%"
"Feb 13, 2020","6.9759","6.9775","6.9871","6.9736","0.07%"
"Feb 12, 2020","6.9708","6.9695","6.9773","6.9585","0.08%"
"Feb 11, 2020","6.9650","6.9844","6.9844","6.9618","-0.24%"
"Feb 10, 2020","6.9820","7.0013","7.0031","6.9763","-0.26%"
"Feb 07, 2020","7.0003","6.9783","7.0043","6.9760","0.44%"
"Feb 06, 2020","6.9694","6.9769","6.9829","6.9576","-0.04%"
"Feb 05, 2020","6.9720","7.0010","7.0082","6.9686","-0.37%"
"Feb 04, 2020","6.9979","7.0255","7.0255","6.9878","-0.33%"
"Feb 03, 2020","7.0208","6.9366","7.0278","6.9366","1.21%"
"Jan 31, 2020","6.9367","6.9367","6.9367","6.9367","0.00%"
"Jan 30, 2020","6.9367","6.9367","6.9367","6.9367","0.00%"
"Jan 29, 2020","6.9367","6.9367","6.9367","6.9367","0.00%"
"Jan 28, 2020","6.9367","6.9367","6.9367","6.9367","0.00%"
"Jan 27, 2020","6.9367","6.9367","6.9367","6.9367","0.00%"
"Jan 24, 2020","6.9367","6.9367","6.9367","6.9367","0.00%"
"Jan 23, 2020","6.9364","6.9090","6.9366","6.9082","0.47%"
"Jan 22, 2020","6.9040","6.9089","6.9179","6.8970","-0.01%"
"Jan 21, 2020","6.9049","6.8770","6.9096","6.8767","0.56%"
"Jan 20, 2020","6.8664","6.8640","6.8678","6.8403","0.11%"
"Jan 17, 2020","6.8589","6.8779","6.8797","6.8528","-0.26%"
"Jan 16, 2020","6.8769","6.8845","6.8927","6.8747","-0.19%"
"Jan 15, 2020","6.8899","6.8936","6.8988","6.8839","0.09%"
"Jan 14, 2020","6.8837","6.8773","6.8900","6.8662","-0.13%"
"Jan 13, 2020","6.8924","6.9119","6.9152","6.8863","-0.37%"
"Jan 10, 2020","6.9178","6.9318","6.9388","6.9179","-0.19%"
"Jan 09, 2020","6.9309","6.9328","6.9378","6.9211","-0.20%"
"Jan 08, 2020","6.9447","6.9536","6.9551","6.9367","0.01%"
"Jan 07, 2020","6.9443","6.9679","6.9710","6.9303","-0.44%"
"Jan 06, 2020","6.9749","6.9688","6.9798","6.9685","0.14%"
"Jan 03, 2020","6.9649","6.9630","6.9764","6.9627","0.01%"
"Jan 02, 2020","6.9642","6.9623","6.9748","6.9590","0.07%"
"Jan 01, 2020","6.9592","6.9632","6.9644","6.9619","-0.04%"
"Dec 31, 2019","6.9618","6.9829","6.9864","6.9567","-0.35%"
"Dec 30, 2019","6.9864","6.9957","6.9962","6.9800","-0.13%"
"Dec 27, 2019","6.9954","6.9975","7.0030","6.9934","0.04%"
"Dec 26, 2019","6.9925","6.9871","7.0041","6.9850","0.05%"
"Dec 25, 2019","6.9890","7.0075","7.0095","6.9803","-0.25%"
"Dec 24, 2019","7.0064","7.0135","7.0149","7.0040","-0.09%"
"Dec 23, 2019","7.0124","7.0075","7.0156","7.0068","0.09%"
"Dec 20, 2019","7.0063","7.0104","7.0161","7.0048","-0.05%"
"Dec 19, 2019","7.0097","7.0009","7.0122","6.9969","0.14%"
"Dec 18, 2019","7.0000","6.9987","7.0091","6.9935","0.05%"
"Dec 17, 2019","6.9967","6.9974","7.0035","6.9931","0.07%"
"Dec 16, 2019","6.9921","6.9988","7.0092","6.9922","0.10%"
"Dec 13, 2019","6.9848","6.9623","7.0033","6.9604","0.06%"
"Dec 12, 2019","6.9809","7.0307","7.0395","6.9844","-0.82%"
"Dec 11, 2019","7.0384","7.0374","7.0420","7.0340","0.08%"
"Dec 10, 2019","7.0328","7.0393","7.0426","7.0315","-0.09%"
"Dec 09, 2019","7.0389","7.0339","7.0445","7.0301","0.06%"
"Dec 06, 2019","7.0348","7.0428","7.0506","7.0275","-0.14%"
"Dec 05, 2019","7.0445","7.0523","7.0574","7.0375","-0.06%"
"Dec 04, 2019","7.0489","7.0613","7.0743","7.0477","-0.17%"
"Dec 03, 2019","7.0609","7.0412","7.0631","7.0369","0.33%"
"Dec 02, 2019","7.0380","7.0270","7.0450","7.0262","0.10%"
"Nov 29, 2019","7.0308","7.0325","7.0362","7.0188","-0.06%"
"Nov 28, 2019","7.0347","7.0320","7.0361","7.0255","0.10%"
"Nov 27, 2019","7.0280","7.0241","7.0318","7.0196","-0.06%"
"Nov 26, 2019","7.0319","7.0282","7.0428","7.0251","-0.04%"
"Nov 25, 2019","7.0349","7.0400","7.0400","7.0307","-0.06%"
"Nov 22, 2019","7.0389","7.0276","7.0436","7.0245","0.15%"
"Nov 21, 2019","7.0285","7.0359","7.0452","7.0261","-0.08%"
"Nov 20, 2019","7.0344","7.0352","7.0391","7.0272","0.12%"
"Nov 19, 2019","7.0263","7.0261","7.0310","7.0209","0.02%"
"Nov 18, 2019","7.0246","7.0083","7.0289","7.0083","0.24%"
"Nov 15, 2019","7.0075","7.0208","7.0208","6.9993","-0.17%"
"Nov 14, 2019","7.0195","7.0254","7.0260","7.0139","-0.04%"
"Nov 13, 2019","7.0223","7.0079","7.0269","7.0079","0.22%"
"Nov 12, 2019","7.0066","7.0106","7.0113","6.9959","-0.05%"
"Nov 11, 2019","7.0098","6.9960","7.0128","6.9917","0.21%"
"Nov 08, 2019","6.9954","6.9703","7.0006","6.9682","0.27%"
"Nov 07, 2019","6.9766","6.9982","7.0219","6.9696","-0.29%"
"Nov 06, 2019","6.9968","6.9976","7.0054","6.9903","-0.16%"
"Nov 05, 2019","7.0082","7.0292","7.0310","6.9889","-0.31%"
"Nov 04, 2019","7.0300","7.0339","7.0353","7.0230","-0.10%"
"Nov 01, 2019","7.0368","7.0395","7.0497","7.0356","-0.02%"
"Oct 31, 2019","7.0379","7.0441","7.0500","7.0314","-0.23%"
"Oct 30, 2019","7.0541","7.0660","7.0678","7.0539","-0.16%"
"Oct 29, 2019","7.0655","7.0677","7.0684","7.0532","-0.02%"
"Oct 28, 2019","7.0670","7.0654","7.0721","7.0527","0.03%"
"Oct 25, 2019","7.0647","7.0722","7.0766","7.0638","-0.05%"
"Oct 24, 2019","7.0684","7.0690","7.0753","7.0561","0.08%"
"Oct 23, 2019","7.0624","7.0769","7.0872","7.0650","-0.19%"
"Oct 22, 2019","7.0761","7.0763","7.0841","7.0704","0.02%"
"Oct 21, 2019","7.0748","7.0817","7.0817","7.0656","-0.08%"
"Oct 18, 2019","7.0805","7.0745","7.0896","7.0666","0.06%"
"Oct 17, 2019","7.0766","7.1001","7.1030","7.0669","-0.22%"
"Oct 16, 2019","7.0920","7.0970","7.1052","7.0895","0.15%"
"Oct 15, 2019","7.0814","7.0675","7.0851","7.0629","0.25%"
"Oct 14, 2019","7.0635","7.0880","7.0881","7.0487","-0.33%"
"Oct 11, 2019","7.0868","7.1163","7.1163","7.0876","-0.40%"
"Oct 10, 2019","7.1153","7.1324","7.1324","7.1031","-0.23%"
"Oct 09, 2019","7.1316","7.1444","7.1529","7.1205","-0.15%"
"Oct 08, 2019","7.1422","7.1315","7.1487","7.1203","-0.09%"
"Oct 07, 2019","7.1484","7.1484","7.1484","7.1484","0.00%"
"Oct 04, 2019","7.1484","7.1484","7.1484","7.1484","0.00%"
"Oct 03, 2019","7.1484","7.1484","7.1484","7.1484","0.00%"
"Oct 02, 2019","7.1484","7.1484","7.1484","7.1484","0.00%"
"Oct 01, 2019","7.1484","7.1484","7.1484","7.1484","0.01%"
"Sep 30, 2019","7.1477","7.1315","7.1484","7.1179","0.36%"
"Sep 27, 2019","7.1218","7.1326","7.1386","7.1191","-0.12%"
"Sep 26, 2019","7.1300","7.1273","7.1388","7.1227","-0.02%"
"Sep 25, 2019","7.1313","7.1164","7.1353","7.1080","0.25%"
"Sep 24, 2019","7.1138","7.1180","7.1224","7.1023","-0.04%"
"Sep 23, 2019","7.1168","7.0916","7.1290","7.0916","0.37%"
"Sep 20, 2019","7.0909","7.0966","7.0981","7.0816","-0.07%"
"Sep 19, 2019","7.0959","7.0860","7.1056","7.0860","0.16%"
"Sep 18, 2019","7.0849","7.0896","7.0925","7.0837","-0.08%"
"Sep 17, 2019","7.0905","7.0674","7.0978","7.0674","0.35%"
"Sep 16, 2019","7.0659","7.0794","7.0794","7.0623","-0.13%"
"Sep 13, 2019","7.0754","7.0794","7.0804","7.0784","-0.05%"
"Sep 12, 2019","7.0787","7.0985","7.1035","7.0669","-0.51%"
"Sep 11, 2019","7.1153","7.1181","7.1234","7.1065","0.04%"
"Sep 10, 2019","7.1121","7.1220","7.1221","7.0985","-0.12%"
"Sep 09, 2019","7.1210","7.1157","7.1356","7.1157","0.11%"
"Sep 06, 2019","7.1131","7.1467","7.1561","7.1104","-0.47%"
"Sep 05, 2019","7.1468","7.1460","7.1554","7.1227","0.08%"
"Sep 04, 2019","7.1410","7.1789","7.1789","7.1441","-0.52%"
"Sep 03, 2019","7.1786","7.1761","7.1856","7.1725","0.10%"
"Sep 02, 2019","7.1715","7.1568","7.1749","7.1564","0.24%"
"Aug 30, 2019","7.1543","7.1445","7.1584","7.1379","0.15%"
"Aug 29, 2019","7.1434","7.1634","7.1715","7.1396","-0.27%"
"Aug 28, 2019","7.1628","7.1623","7.1692","7.1543","0.03%"
"Aug 27, 2019","7.1603","7.1440","7.1698","7.1438","0.14%"
"Aug 26, 2019","7.1503","7.1375","7.1550","7.1353","0.81%"
"Aug 23, 2019","7.0928","7.0911","7.0998","7.0735","0.14%"
"Aug 22, 2019","7.0829","7.0633","7.0952","7.0618","0.29%"
"Aug 21, 2019","7.0623","7.0605","7.0683","7.0511","0.04%"
"Aug 20, 2019","7.0597","7.0508","7.0694","7.0508","0.14%"
"Aug 19, 2019","7.0499","7.0405","7.0521","7.0384","0.12%"
"Aug 16, 2019","7.0413","7.0365","7.0468","7.0351","0.12%"
"Aug 15, 2019","7.0327","7.0283","7.0440","7.0173","0.15%"
"Aug 14, 2019","7.0224","7.0194","7.0289","7.0094","-0.24%"
"Aug 13, 2019","7.0395","7.0585","7.0707","7.0419","-0.26%"
"Aug 12, 2019","7.0578","7.0627","7.0714","7.0547","-0.05%"
"Aug 09, 2019","7.0613","7.0452","7.0644","7.0447","0.25%"
"Aug 08, 2019","7.0440","7.0602","7.0602","7.0368","-0.22%"
"Aug 07, 2019","7.0592","7.0371","7.0668","7.0304","0.51%"
"Aug 06, 2019","7.0235","7.0504","7.0592","7.0164","-0.32%"
"Aug 05, 2019","7.0458","7.0164","7.0546","7.0121","1.54%"
"Aug 02, 2019","6.9387","6.8987","6.9505","6.8987","0.60%"
"Aug 01, 2019","6.8972","6.8842","6.9063","6.8842","0.20%"
"Jul 31, 2019","6.8833","6.8865","6.8890","6.8781","0.00%"
"Jul 30, 2019","6.8833","6.8899","6.8932","6.8769","-0.14%"
"Jul 29, 2019","6.8927","6.8791","6.8971","6.8770","0.21%"
"Jul 26, 2019","6.8785","6.8720","6.8825","6.8720","0.10%"
"Jul 25, 2019","6.8714","6.8705","6.8783","6.8680","-0.01%"
"Jul 24, 2019","6.8718","6.8792","6.8846","6.8700","-0.10%"
"Jul 23, 2019","6.8787","6.8818","6.8854","6.8756","-0.02%"
"Jul 22, 2019","6.8803","6.8822","6.8843","6.8760","-0.01%"
"Jul 19, 2019","6.8812","6.8768","6.8828","6.8714","0.03%"
"Jul 18, 2019","6.8788","6.8742","6.8837","6.8718","0.08%"
"Jul 17, 2019","6.8731","6.8773","6.8849","6.8728","-0.03%"
"Jul 16, 2019","6.8753","6.8777","6.8808","6.8704","-0.02%"
"Jul 15, 2019","6.8769","6.8808","6.8836","6.8705","-0.04%"
"Jul 12, 2019","6.8796","6.8702","6.8839","6.8685","0.17%"
"Jul 11, 2019","6.8682","6.8729","6.8759","6.8580","-0.03%"
"Jul 10, 2019","6.8705","6.8854","6.8891","6.8713","-0.18%"
"Jul 09, 2019","6.8830","6.8843","6.8909","6.8770","0.03%"
"Jul 08, 2019","6.8808","6.8936","6.8964","6.8772","-0.17%"
"Jul 05, 2019","6.8925","6.8738","6.8957","6.8723","0.32%"
"Jul 04, 2019","6.8702","6.8773","6.8779","6.8669","-0.15%"
"Jul 03, 2019","6.8806","6.8782","6.8938","6.8771","0.13%"
"Jul 02, 2019","6.8717","6.8517","6.8846","6.8513","0.34%"
"Jul 01, 2019","6.8487","6.8668","6.8668","6.8336","-0.24%"
"Jun 28, 2019","6.8650","6.8749","6.8797","6.8593","-0.16%"
"Jun 27, 2019","6.8762","6.8801","6.8852","6.8743","-0.03%"
"Jun 26, 2019","6.8781","6.8863","6.8932","6.8670","-0.01%"
"Jun 25, 2019","6.8791","6.8727","6.8858","6.8660","0.10%"
"Jun 24, 2019","6.8720","6.8700","6.8842","6.8663","0.05%"
"Jun 21, 2019","6.8686","6.8552","6.8795","6.8339","0.26%"
"Jun 20, 2019","6.8510","6.8942","6.8961","6.8442","-0.70%"
"Jun 19, 2019","6.8996","6.9032","6.9083","6.8993","-0.01%"
"Jun 18, 2019","6.9002","6.9258","6.9307","6.9027","-0.36%"
"Jun 17, 2019","6.9251","6.9255","6.9290","6.9210","0.01%"
"Jun 14, 2019","6.9247","6.9217","6.9275","6.9207","0.05%"
"Jun 13, 2019","6.9212","6.9191","6.9247","6.9163","0.07%"
"Jun 12, 2019","6.9161","6.9114","6.9236","6.9096","0.08%"
"Jun 11, 2019","6.9107","6.9310","6.9310","6.9091","-0.28%"
"Jun 10, 2019","6.9298","6.9253","6.9376","6.9253","0.35%"
"Jun 07, 2019","6.9057","6.9097","6.9110","6.9085","-0.04%"
"Jun 06, 2019","6.9082","6.9104","6.9191","6.9081","-0.00%"
"Jun 05, 2019","6.9084","6.9083","6.9152","6.9028","0.02%"
"Jun 04, 2019","6.9072","6.9038","6.9156","6.8978","0.06%"
"Jun 03, 2019","6.9028","6.9050","6.9103","6.8977","0.00%"
"May 31, 2019","6.9027","6.9019","6.9159","6.8991","0.02%"
"May 30, 2019","6.9011","6.9131","6.9157","6.8998","-0.18%"
"May 29, 2019","6.9138","6.9120","6.9184","6.9086","0.09%"
"May 28, 2019","6.9078","6.8980","6.9145","6.8980","0.15%"
"May 27, 2019","6.8973","6.9003","6.9005","6.8811","-0.03%"
"May 24, 2019","6.8997","6.9105","6.9159","6.8976","-0.13%"
"May 23, 2019","6.9087","6.9064","6.9218","6.9064","0.05%"
"May 22, 2019","6.9054","6.9023","6.9173","6.8976","0.07%"
"May 21, 2019","6.9007","6.9123","6.9191","6.8978","-0.15%"
"May 20, 2019","6.9111","6.9008","6.9179","6.9001","-0.10%"
"May 17, 2019","6.9182","6.8838","6.9204","6.8838","0.51%"
"May 16, 2019","6.8832","6.8762","6.8870","6.8737","0.13%"
"May 15, 2019","6.8742","6.8760","6.8837","6.8639","0.01%"
"May 14, 2019","6.8737","6.8783","6.8871","6.8646","-0.04%"
"May 13, 2019","6.8765","6.8241","6.8824","6.8241","0.80%"
"May 10, 2019","6.8217","6.8275","6.8280","6.7949","-0.06%"
"May 09, 2019","6.8256","6.7829","6.8319","6.7829","0.65%"
"May 08, 2019","6.7818","6.7769","6.7870","6.7658","0.09%"
"May 07, 2019","6.7755","6.7645","6.7817","6.7571","0.23%"
"May 06, 2019","6.7602","6.7346","6.7979","6.7346","0.39%"
"May 03, 2019","6.7337","6.7346","6.7357","6.7336","0.00%"
"May 02, 2019","6.7337","6.7349","6.7358","6.7336","0.03%"
"May 01, 2019","6.7319","6.7349","6.7359","6.7339","-0.04%"
"Apr 30, 2019","6.7347","6.7336","6.7425","6.7327","0.02%"
"Apr 29, 2019","6.7332","6.7298","6.7371","6.7275","0.07%"
"Apr 26, 2019","6.7282","6.7431","6.7431","6.7259","-0.20%"
"Apr 25, 2019","6.7418","6.7219","6.7502","6.7219","0.31%"
"Apr 24, 2019","6.7207","6.7246","6.7256","6.7150","-0.06%"
"Apr 23, 2019","6.7249","6.7109","6.7284","6.7082","0.20%"
"Apr 22, 2019","6.7112","6.7045","6.7165","6.7025","0.12%"
"Apr 19, 2019","6.7032","6.7079","6.7084","6.7000","-0.07%"
"Apr 18, 2019","6.7081","6.6882","6.7116","6.6849","0.32%"
"Apr 17, 2019","6.6870","6.7109","6.7113","6.6849","-0.36%"
"Apr 16, 2019","6.7112","6.7087","6.7134","6.7055","0.06%"
"Apr 15, 2019","6.7072","6.7044","6.7113","6.7032","0.05%"
"Apr 12, 2019","6.7039","6.7192","6.7238","6.7007","-0.22%"
"Apr 11, 2019","6.7188","6.7129","6.7206","6.7105","0.05%"
"Apr 10, 2019","6.7153","6.7177","6.7193","6.7102","0.06%"
"Apr 09, 2019","6.7111","6.7122","6.7197","6.7080","-0.07%"
"Apr 08, 2019","6.7158","6.7150","6.7218","6.7123","-0.04%"
"Apr 05, 2019","6.7182","6.7190","6.7190","6.7190","0.02%"
"Apr 04, 2019","6.7167","6.7081","6.7222","6.7070","0.10%"
"Apr 03, 2019","6.7098","6.7233","6.7233","6.7048","-0.19%"
"Apr 02, 2019","6.7223","6.7180","6.7267","6.7151","0.18%"
"Apr 01, 2019","6.7102","6.7120","6.7150","6.7001","-0.01%"
"Mar 29, 2019","6.7112","6.7330","6.7368","6.7060","-0.40%"
"Mar 28, 2019","6.7381","6.7272","6.7411","6.7206","0.18%"
"Mar 27, 2019","6.7262","6.7123","6.7294","6.7105","0.17%"
"Mar 26, 2019","6.7145","6.7076","6.7167","6.7023","0.10%"
"Mar 25, 2019","6.7079","6.7199","6.7215","6.7064","-0.12%"
"Mar 22, 2019","6.7162","6.7022","6.7182","6.6965","0.31%"
"Mar 21, 2019","6.6952","6.6768","6.6997","6.6690","0.05%"
"Mar 20, 2019","6.6916","6.7166","6.7176","6.6928","-0.28%"
"Mar 19, 2019","6.7106","6.7133","6.7207","6.7091","-0.02%"
"Mar 18, 2019","6.7121","6.7137","6.7183","6.7084","-0.01%"
"Mar 15, 2019","6.7129","6.7219","6.7305","6.7084","-0.12%"
"Mar 14, 2019","6.7209","6.7071","6.7291","6.7021","0.22%"
"Mar 13, 2019","6.7064","6.7059","6.7136","6.7034","-0.01%"
"Mar 12, 2019","6.7070","6.7240","6.7240","6.7057","-0.22%"
"Mar 11, 2019","6.7215","6.7208","6.7290","6.7182","0.02%"
"Mar 08, 2019","6.7201","6.7260","6.7275","6.7164","0.10%"
"Mar 07, 2019","6.7132","6.7067","6.7167","6.7034","0.05%"
"Mar 06, 2019","6.7099","6.7048","6.7197","6.7020","0.06%"
"Mar 05, 2019","6.7060","6.7065","6.7098","6.6968","0.02%"
"Mar 04, 2019","6.7045","6.7060","6.7080","6.6856","-0.00%"
"Mar 01, 2019","6.7048","6.6942","6.7102","6.6934","0.20%"
"Feb 28, 2019","6.6912","6.6872","6.6950","6.6779","0.13%"
"Feb 27, 2019","6.6822","6.6902","6.6960","6.6751","-0.24%"
"Feb 26, 2019","6.6980","6.6896","6.7062","6.6884","0.20%"
"Feb 25, 2019","6.6844","6.7142","6.7142","6.6728","-0.40%"
"Feb 22, 2019","6.7112","6.7287","6.7351","6.7126","-0.12%"
"Feb 21, 2019","6.7195","6.7200","6.7273","6.6901","0.02%"
"Feb 20, 2019","6.7180","6.7344","6.7393","6.7134","-0.56%"
"Feb 19, 2019","6.7560","6.7717","6.7824","6.7570","-0.14%"
"Feb 18, 2019","6.7655","6.7728","6.7728","6.7529","-0.04%"
"Feb 15, 2019","6.7680","6.7722","6.7825","6.7655","-0.06%"
"Feb 14, 2019","6.7721","6.7677","6.7780","6.7583","0.17%"
"Feb 13, 2019","6.7604","6.7584","6.7665","6.7506","-0.20%"
"Feb 12, 2019","6.7740","6.7912","6.7956","6.7661","-0.27%"
"Feb 11, 2019","6.7923","6.7435","6.7939","6.7435","0.70%"
"Feb 08, 2019","6.7448","6.7448","6.7448","6.7448","0.00%"
"Feb 07, 2019","6.7448","6.7448","6.7448","6.7448","0.00%"
"Feb 06, 2019","6.7448","6.7448","6.7448","6.7448","0.00%"
"Feb 05, 2019","6.7448","6.7448","6.7448","6.7448","0.00%"
"Feb 04, 2019","6.7448","6.7448","6.7448","6.7448","0.00%"
"Feb 01, 2019","6.7448","6.7005","6.7448","6.7005","0.66%"
"Jan 31, 2019","6.7008","6.6996","6.7160","6.6955","-0.23%"
"Jan 30, 2019","6.7165","6.7354","6.7354","6.7081","-0.24%"
"Jan 29, 2019","6.7329","6.7467","6.7554","6.7300","-0.18%"
"Jan 28, 2019","6.7453","6.7415","6.7459","6.7215","-0.03%"
"Jan 25, 2019","6.7472","6.7919","6.7929","6.7471","-0.61%"
"Jan 24, 2019","6.7885","6.7821","6.8013","6.7793","-0.05%"
"Jan 23, 2019","6.7920","6.8050","6.8058","6.7782","-0.24%"
"Jan 22, 2019","6.8080","6.7912","6.8112","6.7912","0.15%"
"Jan 21, 2019","6.7980","6.7966","6.8019","6.7866","0.28%"
"Jan 18, 2019","6.7790","6.7721","6.7830","6.7692","0.04%"
"Jan 17, 2019","6.7764","6.7465","6.7797","6.7465","0.29%"
"Jan 16, 2019","6.7568","6.7729","6.7824","6.7550","-0.06%"
"Jan 15, 2019","6.7610","6.7465","6.7613","6.7392","-0.10%"
"Jan 14, 2019","6.7681","6.7433","6.7714","6.7349","0.08%"
"Jan 11, 2019","6.7630","6.7933","6.7934","6.7394","-0.38%"
"Jan 10, 2019","6.7885","6.8173","6.8235","6.7733","-0.41%"
"Jan 09, 2019","6.8165","6.8485","6.8485","6.8165","-0.54%"
"Jan 08, 2019","6.8532","6.8443","6.8623","6.8438","0.03%"
"Jan 07, 2019","6.8510","6.8507","6.8531","6.8440","-0.26%"
"Jan 04, 2019","6.8692","6.8687","6.8737","6.8639","-0.04%"
"Jan 03, 2019","6.8720","6.8640","6.8840","6.8640","0.15%"
"Jan 02, 2019","6.8620","6.8631","6.8694","6.8506","-0.24%"
"Jan 01, 2019","6.8785","6.8785","6.8785","6.8785","0.00%"
"Dec 31, 2018","6.8785","6.8785","6.8785","6.8785","0.00%"
"Dec 28, 2018","6.8785","6.8648","6.8785","6.8500","0.18%"
"Dec 27, 2018","6.8663","6.8899","6.8964","6.8635","-0.28%"
"Dec 26, 2018","6.8854","6.8873","6.8919","6.8761","-0.03%"
"Dec 25, 2018","6.8872","6.8961","6.8979","6.8765","-0.17%"
"Dec 24, 2018","6.8991","6.9078","6.9131","6.8949","-0.11%"
"Dec 21, 2018","6.9065","6.8818","6.9078","6.8818","0.31%"
"Dec 20, 2018","6.8851","6.9050","6.9150","6.8836","-0.10%"
"Dec 19, 2018","6.8922","6.8908","6.8983","6.8873","-0.04%"
"Dec 18, 2018","6.8951","6.8917","6.9017","6.8882","-0.03%"
"Dec 17, 2018","6.8972","6.9009","6.9035","6.8927","-0.15%"
"Dec 14, 2018","6.9077","6.8883","6.9078","6.8869","0.38%"
"Dec 13, 2018","6.8816","6.8776","6.8837","6.8641","0.02%"
"Dec 12, 2018","6.8800","6.8849","6.8951","6.8769","-0.29%"
"Dec 11, 2018","6.9000","6.9185","6.9185","6.8950","-0.17%"
"Dec 10, 2018","6.9117","6.8918","6.9182","6.8860","0.52%"
"Dec 07, 2018","6.8757","6.8800","6.8919","6.8682","-0.10%"
"Dec 06, 2018","6.8827","6.8559","6.8970","6.8559","0.38%"
"Dec 05, 2018","6.8567","6.8518","6.8712","6.8458","0.28%"
"Dec 04, 2018","6.8373","6.8836","6.8916","6.8338","-0.67%"
"Dec 03, 2018","6.8831","6.9275","6.9367","6.8831","-1.11%"
"Nov 30, 2018","6.9605","6.9496","6.9605","6.9449","0.26%"
"Nov 29, 2018","6.9425","6.9437","6.9477","6.9353","-0.16%"
"Nov 28, 2018","6.9539","6.9499","6.9574","6.9499","0.03%"
"Nov 27, 2018","6.9515","6.9491","6.9552","6.9446","0.16%"
"Nov 26, 2018","6.9407","6.9466","6.9481","6.9341","-0.11%"
"Nov 23, 2018","6.9485","6.9328","6.9496","6.9320","0.24%"
"Nov 22, 2018","6.9320","6.9316","6.9389","6.9230","0.07%"
"Nov 21, 2018","6.9270","6.9435","6.9519","6.9270","-0.26%"
"Nov 20, 2018","6.9452","6.9438","6.9468","6.9367","0.05%"
"Nov 19, 2018","6.9420","6.9348","6.9472","6.9347","0.06%"
"Nov 16, 2018","6.9380","6.9392","6.9518","6.9297","-0.02%"
"Nov 15, 2018","6.9392","6.9428","6.9473","6.9329","-0.16%"
"Nov 14, 2018","6.9505","6.9491","6.9551","6.9463","-0.08%"
"Nov 13, 2018","6.9560","6.9657","6.9710","6.9496","-0.11%"
"Nov 12, 2018","6.9635","6.9519","6.9704","6.9490","0.10%"
"Nov 09, 2018","6.9567","6.9399","6.9567","6.9399","0.32%"
"Nov 08, 2018","6.9345","6.9254","6.9394","6.9254","0.21%"
"Nov 07, 2018","6.9200","6.9256","6.9435","6.9145","0.01%"
"Nov 06, 2018","6.9195","6.9268","6.9307","6.9137","-0.09%"
"Nov 05, 2018","6.9257","6.8902","6.9308","6.8902","0.51%"
"Nov 02, 2018","6.8907","6.9108","6.9328","6.8689","-0.47%"
"Nov 01, 2018","6.9233","6.9686","6.9724","6.9216","-0.75%"
"Oct 31, 2018","6.9756","6.9680","6.9783","6.9638","0.12%"
"Oct 30, 2018","6.9672","6.9615","6.9720","6.9592","0.08%"
"Oct 29, 2018","6.9619","6.9402","6.9629","6.9401","0.26%"
"Oct 26, 2018","6.9435","6.9535","6.9652","6.9351","-0.08%"
"Oct 25, 2018","6.9489","6.9442","6.9527","6.9422","0.07%"
"Oct 24, 2018","6.9440","6.9405","6.9456","6.9369","0.08%"
"Oct 23, 2018","6.9383","6.9453","6.9454","6.9358","-0.13%"
"Oct 22, 2018","6.9474","6.9320","6.9477","6.9320","0.26%"
"Oct 19, 2018","6.9297","6.9402","6.9422","6.9267","-0.11%"
"Oct 18, 2018","6.9376","6.9349","6.9429","6.9340","0.15%"
"Oct 17, 2018","6.9275","6.9115","6.9298","6.9114","0.22%"
"Oct 16, 2018","6.9120","6.9153","6.9277","6.9071","-0.07%"
"Oct 15, 2018","6.9168","6.9232","6.9336","6.9164","-0.08%"
"Oct 12, 2018","6.9224","6.8915","6.9322","6.8915","0.47%"
"Oct 11, 2018","6.8899","6.9243","6.9350","6.8899","-0.50%"
"Oct 10, 2018","6.9242","6.9227","6.9259","6.9169","0.02%"
"Oct 09, 2018","6.9228","6.9300","6.9300","6.9082","-0.11%"
