Epochs,loss us,accuracy us,loss us,accuracy us,loss eu,accuracy eu,loss eu,accuracy eu,loss china,accuracy china,loss china,accuracy china,loss korea,accuracy korea,loss korea,accuracy korea,loss taiwan,accuracy taiwan,loss taiwan,accuracy taiwan
43,0.6912625432014465,0.5287249088287354,0.754417359828949,0.0714285746216774,0.6762816309928894,0.5889770984649658,0.65575110912323,0.8571428656578064,0.6021909713745117,0.6534329652786255,0.8588360548019409,0.5,0.4494074881076813,0.7711349725723267,0.3575044572353363,0.7857142686843872,0.3464556336402893,0.8351237773895264,4.933530330657959,0.3571428656578064
44,0.692430853843689,0.5119103193283081,0.7654021978378296,0.0714285746216774,0.6747288703918457,0.5899112820625305,0.6547080278396606,0.8571428656578064,0.5944671034812927,0.6693134307861328,0.8512032628059387,0.5,0.4473583996295929,0.7687996029853821,0.35183000564575195,0.7857142686843872,0.3575230538845062,0.8192433714866638,4.722376346588135,0.2857142984867096
45,0.6907868385314941,0.5263895392417908,0.7265360951423645,0.0714285746216774,0.6777762174606323,0.5670247673988342,0.6764007806777954,0.4285714328289032,0.5919697880744934,0.6688463091850281,0.9000279307365417,0.4285714328289032,0.44091710448265076,0.7711349725723267,0.3518427014350891,0.7857142686843872,0.3627103865146637,0.8234469890594482,5.626636505126953,0.2857142984867096
46,0.6909281015396118,0.5249882936477661,0.7735236287117004,0.0714285746216774,0.6745090484619141,0.5815039873123169,0.641845703125,0.9285714030265808,0.5916454195976257,0.6548342108726501,0.8793573379516602,0.5,0.43353456258773804,0.7860812544822693,0.3518795967102051,0.7857142686843872,0.35072004795074463,0.8234469890594482,4.712085247039795,0.2857142984867096
47,0.6898154020309448,0.5469406843185425,0.756799578666687,0.0714285746216774,0.6744847893714905,0.5824381113052368,0.6598393321037292,0.8571428656578064,0.5898277163505554,0.6693134307861328,0.922679603099823,0.4285714328289032,0.42639651894569397,0.7762727737426758,0.35094812512397766,0.7857142686843872,0.37157776951789856,0.8080336451530457,5.61142635345459,0.2857142984867096
48,0.690130889415741,0.5329285264015198,0.7179374694824219,0.0714285746216774,0.6756250262260437,0.5749649405479431,0.682298481464386,0.3571428656578064,0.5856032371520996,0.6548342108726501,0.9055696129798889,0.4285714328289032,0.4238971769809723,0.787015438079834,0.35129350423812866,0.7857142686843872,0.3594307005405426,0.8248481750488281,3.9288411140441895,0.3571428656578064
49,0.688471794128418,0.5530126094818115,0.7123876214027405,0.0714285746216774,0.6798807978630066,0.5679588913917542,0.6164996027946472,0.8571428656578064,0.5833946466445923,0.6646426916122437,0.9654412865638733,0.4285714328289032,0.4223616123199463,0.7837458848953247,0.3500659763813019,0.7857142686843872,0.3665107488632202,0.81317138671875,4.7540106773376465,0.2857142984867096
50,0.6924026012420654,0.5352638959884644,0.8358439207077026,0.0714285746216774,0.6771378517150879,0.5684259533882141,0.6978422403335571,0.2857142984867096,0.5867139101028442,0.649696409702301,0.9356135129928589,0.4285714328289032,0.41845232248306274,0.7879495620727539,0.35099175572395325,0.7857142686843872,0.3642895817756653,0.8178421258926392,3.479747772216797,0.4285714328289032
51,0.6938023567199707,0.5109761953353882,0.8159412741661072,0.0714285746216774,0.6769154071807861,0.5642223358154297,0.6314765214920044,0.8571428656578064,0.5799323320388794,0.6585707664489746,0.9723666310310364,0.4285714328289032,0.41176748275756836,0.7884166240692139,0.35597845911979675,0.7857142686843872,0.3570513129234314,0.8187762498855591,3.8717575073242188,0.4285714328289032
52,0.6901425719261169,0.5375992655754089,0.7296582460403442,0.0714285746216774,0.679275393486023,0.5614199042320251,0.6598761677742004,0.8571428656578064,0.5741880536079407,0.6688463091850281,0.9527969360351562,0.4285714328289032,0.40355202555656433,0.7968239188194275,0.35746803879737854,0.7857142686843872,0.3367241621017456,0.8355908393859863,3.3503177165985107,0.3571428656578064
53,0.6916071176528931,0.5249882936477661,0.7327127456665039,0.0714285746216774,0.6794164180755615,0.5829051733016968,0.6682513356208801,0.7857142686843872,0.5675477385520935,0.6744511723518372,1.03341543674469,0.4285714328289032,0.4000902473926544,0.799626350402832,0.355677992105484,0.7857142686843872,0.3342397212982178,0.8299859762191772,4.074131488800049,0.4285714328289032
54,0.6922967433929443,0.5044372081756592,0.8050562143325806,0.0714285746216774,0.6793633103370667,0.5660905838012695,0.6453351378440857,0.9285714030265808,0.5702881813049316,0.6618402600288391,0.9596630930900574,0.4285714328289032,0.39566364884376526,0.7954226732254028,0.3627268970012665,0.7857142686843872,0.33513495326042175,0.8313872218132019,3.696854829788208,0.3571428656578064
55,0.687913715839386,0.5427370667457581,0.6926351189613342,0.3571428656578064,0.6784752607345581,0.587108850479126,0.6671978831291199,0.7857142686843872,0.5628126859664917,0.6823914051055908,1.027954339981079,0.4285714328289032,0.3930180072784424,0.8028958439826965,0.3650672137737274,0.7857142686843872,0.32024744153022766,0.8341896533966064,4.038491725921631,0.3571428656578064
56,0.6904572248458862,0.5427370667457581,0.695759117603302,0.2142857164144516,0.6737999320030212,0.5791686177253723,0.6559352874755859,0.8571428656578064,0.5662068128585815,0.6753853559494019,0.9024933576583862,0.4285714328289032,0.38240230083465576,0.806165337562561,0.37192535400390625,0.7857142686843872,0.2971746325492859,0.8622139096260071,3.715009927749634,0.3571428656578064
57,0.6898646354675293,0.5390004515647888,0.7966355085372925,0.0714285746216774,0.676594078540802,0.5688930153846741,0.6672219038009644,0.7857142686843872,0.5642004013061523,0.6786548495292664,0.9946794509887695,0.4285714328289032,0.3809053301811218,0.8150396943092346,0.3728754222393036,0.7857142686843872,0.2996589243412018,0.850537121295929,4.12619686126709,0.4285714328289032
58,0.6891450881958008,0.5277907252311707,0.7316465377807617,0.0714285746216774,0.6736884117126465,0.5833722352981567,0.6408766508102417,0.9285714030265808,0.5647233724594116,0.6865950226783752,0.9968987703323364,0.4285714328289032,0.3742122948169708,0.806632399559021,0.3796341121196747,0.7857142686843872,0.29365625977516174,0.8510041832923889,3.4710307121276855,0.4285714328289032
59,0.6885541677474976,0.5455394387245178,0.7307106852531433,0.0714285746216774,0.6756924986839294,0.5852405428886414,0.6569008231163025,0.8571428656578064,0.5557361245155334,0.6828584671020508,1.0230680704116821,0.3571428656578064,0.3681353032588959,0.8192433714866638,0.3816210627555847,0.7857142686843872,0.29145348072052,0.8603456616401672,4.045324802398682,0.4285714328289032
60,0.6936122179031372,0.5109761953353882,0.8653393983840942,0.0714285746216774,0.6726486086845398,0.5815039873123169,0.6624951958656311,0.8571428656578064,0.5539758801460266,0.6730499863624573,1.0957661867141724,0.4285714328289032,0.368892103433609,0.8164409399032593,0.39269837737083435,0.7857142686843872,0.281912624835968,0.8636151552200317,3.9092676639556885,0.4285714328289032
61,0.6897919774055481,0.5357309579849243,0.7280488014221191,0.0714285746216774,0.6743496060371399,0.5740308165550232,0.628032386302948,0.8571428656578064,0.5620610117912292,0.6721158623695374,0.8646361231803894,0.3571428656578064,0.3646189272403717,0.8229799270629883,0.3842349350452423,0.7857142686843872,0.28788289427757263,0.8575432300567627,4.248159408569336,0.4285714328289032
62,0.6898131370544434,0.5343297719955444,0.7214505076408386,0.0714285746216774,0.6748433709144592,0.5843064188957214,0.707274854183197,0.2857142984867096,0.5493417382240295,0.6851938366889954,0.9871412515640259,0.4285714328289032,0.3600117564201355,0.8103690147399902,0.39343616366386414,0.7857142686843872,0.2810133099555969,0.8598785400390625,4.24857759475708,0.3571428656578064
63,0.6873974204063416,0.5595515966415405,0.7834522128105164,0.0714285746216774,0.6796373724937439,0.5623540282249451,0.6143833994865417,0.8571428656578064,0.5532230734825134,0.6735170483589172,1.0050734281539917,0.3571428656578064,0.3557300865650177,0.8309201598167419,0.39021915197372437,0.7857142686843872,0.29259616136550903,0.8519383668899536,4.160107135772705,0.4285714328289032
64,0.6836575269699097,0.5637552738189697,0.6263198256492615,0.9285714030265808,0.6777025461196899,0.5777673721313477,0.6846231818199158,0.3571428656578064,0.538676917552948,0.7057449817657471,1.1312469244003296,0.4285714328289032,0.3518858850002289,0.8215786814689636,0.39066728949546814,0.7857142686843872,0.27387937903404236,0.8682858347892761,4.114154815673828,0.3571428656578064
65,0.6879944205284119,0.5488089919090271,0.6554156541824341,0.9285714030265808,0.6808090209960938,0.5660905838012695,0.653572678565979,0.8571428656578064,0.5410088300704956,0.6959365010261536,1.0206300020217896,0.3571428656578064,0.35458797216415405,0.8211116194725037,0.394867867231369,0.7857142686843872,0.2831837236881256,0.8598785400390625,4.209469318389893,0.4285714328289032
66,0.6975178122520447,0.5189163684844971,0.8946137428283691,0.0714285746216774,0.6799998879432678,0.5581504106521606,0.6626364588737488,0.8571428656578064,0.5489433407783508,0.6823914051055908,0.9889780879020691,0.2857142984867096,0.34357786178588867,0.8215786814689636,0.4038720726966858,0.7857142686843872,0.27021825313568115,0.8650163412094116,4.44661808013916,0.3571428656578064
67,0.6909060478210449,0.5207846760749817,0.7659928202629089,0.0714285746216774,0.6740413904190063,0.587108850479126,0.6580419540405273,0.8571428656578064,0.5606427192687988,0.6861279606819153,1.0897307395935059,0.4285714328289032,0.3609212636947632,0.8187762498855591,0.3974328339099884,0.7857142686843872,0.2694951295852661,0.8668846487998962,4.172302722930908,0.4285714328289032
68,0.6924947500228882,0.5305931568145752,0.7253216505050659,0.0714285746216774,0.6730095744132996,0.5894441604614258,0.659037709236145,0.8571428656578064,0.5429260730743408,0.6865950226783752,1.0352710485458374,0.3571428656578064,0.38596704602241516,0.8122372627258301,0.42965084314346313,0.7857142686843872,0.25595277547836304,0.8696870803833008,4.027242183685303,0.4285714328289032
69,0.6900601387023926,0.5249882936477661,0.766417920589447,0.0714285746216774,0.6756227016448975,0.5843064188957214,0.6630417704582214,0.8571428656578064,0.5401594638824463,0.6865950226783752,1.2018792629241943,0.3571428656578064,0.4203210175037384,0.8033629059791565,0.43271249532699585,0.7857142686843872,0.26445212960243225,0.8687528967857361,4.383028984069824,0.4285714328289032
70,0.6883634328842163,0.5291919708251953,0.7334462404251099,0.0714285746216774,0.6738653182983398,0.5768332481384277,0.6468425989151001,0.9285714030265808,0.5310350656509399,0.7029425501823425,1.244357943534851,0.4285714328289032,0.3541925847530365,0.8276506066322327,0.4017031490802765,0.7857142686843872,0.24752725660800934,0.880896806716919,4.365747451782227,0.4285714328289032
71,0.689570963382721,0.5338627099990845,0.8362131118774414,0.0714285746216774,0.6750835180282593,0.5815039873123169,0.6622156500816345,0.8571428656578064,0.5390313863754272,0.6851938366889954,0.8713384866714478,0.5,0.34260696172714233,0.8285847902297974,0.4109463095664978,0.7857142686843872,0.25318050384521484,0.8738906979560852,4.646613121032715,0.4285714328289032
72,0.6870298385620117,0.5352638959884644,0.7018075585365295,0.1428571492433548,0.674310564994812,0.5857076048851013,0.6675286889076233,0.7857142686843872,0.5523728728294373,0.6842597126960754,1.1441230773925781,0.3571428656578064,0.3252842426300049,0.8416627645492554,0.40896672010421753,0.7857142686843872,0.2556600570678711,0.8748248219490051,3.5741043090820312,0.4285714328289032
73,0.6897555589675903,0.543204128742218,0.7235816717147827,0.0714285746216774,0.6761844158172607,0.5623540282249451,0.6278057098388672,0.8571428656578064,0.5330025553703308,0.7015413641929626,1.0167614221572876,0.4285714328289032,0.31616905331611633,0.8388603329658508,0.4281744360923767,0.7857142686843872,0.25814831256866455,0.8752919435501099,4.084373474121094,0.4285714328289032
